Title,Latitude,Longitude
RWG098175,51.4400439378,-0.1058291015
RWG118376,51.4573530365,-0.1247914102
RWG098004,51.470289998,-0.1391706663
RWG118379,51.4489293621,-0.1431569148
RWG098176,51.4400429032,-0.105626765
RWG098179,51.4385141037,-0.1263984159
RWG098021,51.4596512611,-0.1241771552
RWG098023,51.4597028706,-0.1230786215
RWG098180,51.4384503848,-0.1265622012
RWG098485,51.4470893814,-0.1011170637
RWG098020,51.4714201547,-0.1368629014
RWG118385,51.4694920339,-0.123687419
RWG098182,51.4398073577,-0.1016777412
RWG098185,51.4463368651,-0.1256834159
RWG098327,51.4354796159,-0.1279768642
RWG097988,51.4689766011,-0.1423682276
RWG098005,51.4702358199,-0.1391521421
RWG098318,51.4356938094,-0.1283250951
RWG098324,51.4341199766,-0.1283618429
RWG098436,51.4487186701,-0.1168736916
RWG098437,51.4492425776,-0.1164554742
RWG098025,51.4648833985,-0.1304302673
RWG098334,51.4544714527,-0.1196741159
RWG098183,51.439813854,-0.1016558064
RWG098328,51.4368455082,-0.1278206782
RWG098335,51.4548407714,-0.1194953834
RWG098444,51.460855687,-0.1359030636
RWG098445,51.4553396793,-0.1194061036
RWG118359,51.4644997647,-0.1293068445
RWG080327,51.484064251,-0.0694717481
RWG080328,51.484066567,-0.06974614
RWG080368,51.5019790737,-0.0843300121
RWG098200,51.4389981813,-0.1260918938
RWG081834,51.4857574561,-0.094254226
RWG080311,51.4978258732,-0.0640833087
RWG080705,51.4901699487,-0.0967453969
RWG081007,51.4919930115,-0.0441655341
RWG080628,51.5057890305,-0.044525075
RWG080629,51.505799108,-0.04453684
RWG080694,51.5000040259,-0.0912665258
RWG081284,51.5029119183,-0.1028999093
RWG080752,51.4978985118,-0.0905693163
RWG081227,51.4765472997,-0.0613346665
RWG081229,51.4741408303,-0.0613130324
RWG080994,51.5070425515,-0.0953575762
RWG080354,51.4859688524,-0.0724280831
RWG080683,51.5016323367,-0.0974023903
RWG081244,51.4990833422,-0.1003897463
RWG081167,51.4738444963,-0.0830592737
RWG080921,51.4987207791,-0.0961101174
RWG081194,51.476880267,-0.0813646964
RWG080450,51.5019524204,-0.0526154839
RWG081104,51.5021526077,-0.0774933495
RWG080203,51.4851074338,-0.0939218825
RWG080204,51.4874714311,-0.0675896982
RWG080205,51.485962913,-0.0697095246
RWG080279,51.5005643874,-0.058800388
RWG080285,51.4795064867,-0.0999651547
RWG080982,51.5020479104,-0.0885474021
RWG098383,51.4321063862,-0.1289542483
RWG098389,51.447576752,-0.1017732805
RWG098391,51.4474028296,-0.1014457966
RWG098500,51.4471915955,-0.1259529131
RWG098453,51.4536201997,-0.1159626125
RWG098455,51.4623196251,-0.1320591353
RWG080996,51.4917698764,-0.0450044744
RWG080676,51.5017648418,-0.0978051471
RWG081066,51.4897704816,-0.0794079527
RWG081218,51.4995321087,-0.1087828736
RWG081300,51.4938033111,-0.1009302735
RWG098522,51.4680843235,-0.1206585436
RWG098523,51.4679605387,-0.120750586
RWG098414,51.4337329384,-0.1035454747
RWG080753,51.4941141677,-0.0740833635
RWG098530,51.4635643337,-0.1460824855
RWG081301,51.4939218336,-0.1012077772
RWG080922,51.5061600076,-0.0878619333
RWG080923,51.5061199752,-0.0876501776
RWG080981,51.5050213343,-0.0959870854
RWG080807,51.499144968,-0.0995270917
RWG080404,51.4926886274,-0.063752833
RWG098503,51.4676049114,-0.1184164304
RWG098412,51.4339066959,-0.1035338516
RWG080890,51.4985539189,-0.0500569787
RWG080891,51.4985985655,-0.0501311567
RWG081011,51.5056158482,-0.0974257422
RWG080899,51.5037743013,-0.0985112197
RWG080282,51.4796289114,-0.0995415336
RWG080283,51.4803659458,-0.0978229053
RWG080284,51.4814948579,-0.0959806804
RWG080637,51.4941525092,-0.0818390585
RWG080699,51.5004866398,-0.0977018472
RWG080700,51.5005823272,-0.0979816461
RWG080272,51.4850576305,-0.065680313
RWG080930,51.5013225845,-0.0920622274
RWG080348,51.4842845984,-0.1016587934
RWG081078,51.5035631746,-0.0804251944
RWG081079,51.5036565033,-0.0807890187
RWG081299,51.5053282005,-0.1045407742
RWG153916,51.4971186368,-0.1084626016
RWG153917,51.5060196008,-0.1006420447
RWG153918,51.4923120185,-0.1020657853
RWG080377,51.5005818325,-0.084768647
RWG080506,51.4744675816,-0.094427288
RWG080507,51.4979371144,-0.0634705498
RWG080508,51.4741702193,-0.0937280455
RWG080567,51.4735813867,-0.0585073912
RWG080568,51.484435699,-0.0843566659
RWG080770,51.4984086768,-0.1047077575
RWG080202,51.484410104,-0.0938946735
RWG080408,51.4923240123,-0.0633594132
RWG080812,51.5009282285,-0.0895098341
RWG081081,51.503763273,-0.0810838477
RWG080503,51.4980396063,-0.0643681377
RWG080505,51.4981404409,-0.063598413
RWG080562,51.473772715,-0.0593323196
RWG080454,51.5020791191,-0.0797641044
RWG080200,51.4786443695,-0.0946370276
RWG080896,51.5028764513,-0.100006427
RWG080898,51.5028333753,-0.0902931459
RWG080569,51.4735501101,-0.0582556696
RWG080642,51.4957121467,-0.0738880338
RWG081122,51.4773189532,-0.1009283748
RWG080643,51.4996907423,-0.0725667299
RWG081119,51.4775466363,-0.1012438285
RWG081120,51.4774661621,-0.1012628003
RWG081121,51.497014547,-0.0942793804
RWG081833,51.4858071113,-0.0942867607
RWG081009,51.4921664925,-0.0431993104
RWG081010,51.5059955751,-0.0976171154
RWG081083,51.5037355124,-0.0810184386
RWG081084,51.49073249,-0.1003187121
RWG080906,51.505063122,-0.0996027981
RWG080571,51.502454467,-0.0923520255
RWG080565,51.4838885137,-0.0837564186
RWG080638,51.4991273898,-0.0725866736
RWG080640,51.496179442,-0.0741827672
RWG080201,51.4786567365,-0.094393873
RWG080378,51.5004798689,-0.0849392682
RWG080240,51.4746595899,-0.0948301878
RWG080958,51.5011751172,-0.0873489072
RWG081017,51.505574346,-0.0997375547
RWG080645,51.4999152918,-0.0745432103
RWG080707,51.5006381869,-0.1021680081
RWG080708,51.490103913,-0.0966993382
RWG080709,51.4902544581,-0.0967941105
RWG080710,51.4902720826,-0.0968058946
RWG080358,51.5021311828,-0.0839082201
RWG080496,51.4766207554,-0.0885037988
RWG080623,51.4925817004,-0.0846341549
RWG080624,51.5065266987,-0.043210003
RWG081075,51.5036420678,-0.0803158791
RWG081076,51.4903929544,-0.1012124278
RWG081026,51.5074742044,-0.0950136186
RWG080641,51.4960480478,-0.0742555625
RWG080703,51.480162047,-0.1027679047
RWG080777,51.5025787954,-0.096438874
RWG080778,51.4776464155,-0.1016810066
RWG080253,51.486600486,-0.0884146508
RWG080380,51.4887839157,-0.0908569848
RWG080241,51.4854167562,-0.0914887078
RWG081018,51.5056101299,-0.0998950183
RWG080457,51.4801275557,-0.0777510411
RWG081097,51.4999575843,-0.0786034241
RWG080456,51.5018228716,-0.0803231151
RWG080364,51.5022658797,-0.0851555029
RWG080365,51.5022473477,-0.0850124736
RWG081156,51.4713677768,-0.0823384205
RWG080679,51.5010627582,-0.1051553559
RWG081025,51.5074538216,-0.0947821645
RWG080649,51.502941534,-0.071541906
RWG081108,51.4918300458,-0.0982969124
RWG080779,51.4987343173,-0.0919920252
RWG080780,51.4986243457,-0.0917525338
RWG080373,51.5011851749,-0.0844542678
RWG080375,51.4900433269,-0.0921525245
RWG080842,51.5018848289,-0.0720039897
RWG080706,51.490133622,-0.0967205945
RWG080765,51.4943737036,-0.0753337814
RWG080206,51.4863136853,-0.0698149963
RWG080207,51.489886858,-0.0994208274
RWG080208,51.4895792554,-0.099862116
RWG080458,51.5019836151,-0.0809668727
RWG080514,51.4740409474,-0.0923715955
RWG080381,51.4885914973,-0.0893278059
RWG080455,51.5047149749,-0.0474335216
RWG081100,51.4997392592,-0.0788934914
RWG080574,51.5035331429,-0.0915683741
RWG080575,51.501689525,-0.0828598519
RWG135976,51.4943373621,-0.0343385146
RWG080366,51.5022329803,-0.0849376385
RWG080833,51.4972227443,-0.0828910314
RWG080834,51.5019029094,-0.0747413229
RWG080897,51.486213655,-0.103605157
RWG081255,51.4929204701,-0.0759921873
RWG080804,51.498170231,-0.0757852808
RWG080864,51.4854764078,-0.103281374
RWG081258,51.4996600727,-0.1067903075
RWG081271,51.5021140723,-0.1005026893
RWG081107,51.4950349283,-0.0997735241
RWG080775,51.5020649556,-0.0952247274
RWG080766,51.494778031,-0.0472048544
RWG150732,51.4922940257,-0.0925207716
RWG080843,51.4849470776,-0.1046039863
RWG080904,51.5039747586,-0.0991779289
RWG080905,51.5039885453,-0.0864172555
RWG080453,51.5020498939,-0.0797338832
RWG153915,51.4991246971,-0.0980282785
RWG080209,51.4893992439,-0.100510552
RWG080315,51.4849291176,-0.0888528123
RWG080515,51.5083380619,-0.1044640357
RWG080517,51.4737970864,-0.0904586371
RWG080576,51.5035385649,-0.0930848826
RWG080577,51.5040930074,-0.0910958512
RWG080445,51.4986430362,-0.0810928406
RWG080446,51.4935349631,-0.0680001797
RWG080502,51.4977830129,-0.0640098494
RWG080516,51.4737772131,-0.0905402249
RWG080653,51.5055058245,-0.1059768564
RWG080715,51.4897141346,-0.0967370173
RWG080940,51.504730469,-0.0940878358
RWG080491,51.479887449,-0.0903444694
RWG080545,51.4774645434,-0.0938074021
RWG080943,51.5059612955,-0.0867429157
RWG081205,51.4946694348,-0.1024211867
RWG080739,51.4981836734,-0.088901633
RWG080510,51.4741137256,-0.0936059049
RWG080965,51.4924936858,-0.0460400945
RWG080966,51.5057865209,-0.1010150961
RWG080828,51.5009392299,-0.0738520063
RWG080830,51.4976901073,-0.0815475037
RWG080892,51.4988020772,-0.0502468601
RWG080314,51.4827708299,-0.0898634209
RWG080252,51.4864062683,-0.0893352926
RWG080320,51.4916308209,-0.0875260677
RWG080250,51.5003570043,-0.0640491275
RWG080650,51.4812343164,-0.0924639771
RWG080651,51.4809297123,-0.1037811369
RWG080716,51.5022451468,-0.1015861051
RWG080967,51.5049059796,-0.0960620973
RWG080968,51.5065142661,-0.0891038345
RWG080570,51.4735318429,-0.058075466
RWG080572,51.5031403649,-0.0918991745
RWG081027,51.4919635887,-0.0537077375
RWG081032,51.4983233066,-0.0361218454
RWG080895,51.5028615486,-0.0992898871
RWG080954,51.5062060408,-0.1045054995
RWG080955,51.505225341,-0.0954396032
RWG080376,51.5005724692,-0.084696453
RWG080258,51.4876384039,-0.0870110994
RWG080260,51.4940047118,-0.0606990284
RWG080251,51.4824145157,-0.0629713247
RWG080316,51.4916350472,-0.0858239795
RWG080321,51.4836694055,-0.0721169186
RWG080322,51.4830017927,-0.0718197308
RWG080717,51.4993742846,-0.0889894333
RWG081148,51.4736767915,-0.0812267802
RWG081105,51.502661209,-0.0776927906
RWG080451,51.4755341256,-0.0722616438
RWG081106,51.4949740129,-0.1005236094
RWG080648,51.5004105333,-0.0747120684
RWG080711,51.4902884419,-0.0968136865
RWG080452,51.5003364793,-0.0814834037
RWG081014,51.5055055165,-0.0988081013
RWG081016,51.5056155412,-0.0992995768
RWG081090,51.4924886422,-0.100414068
RWG080216,51.4875021559,-0.0952748025
RWG080318,51.4914349307,-0.0875436401
RWG080319,51.4915419016,-0.0874400538
RWG080254,51.494445899,-0.0596047841
RWG080731,51.4973058992,-0.0722154966
RWG081210,51.4979298273,-0.1021117191
RWG081149,51.4736755134,-0.0812796604
RWG081150,51.47367504,-0.081342915
RWG081151,51.4736665891,-0.0830758775
RWG080732,51.4970296157,-0.0717149748
RWG080448,51.5018923239,-0.0520559178
RWG080511,51.4740715445,-0.0934752985
RWG080512,51.4739814745,-0.0927372103
RWG080513,51.4740076082,-0.0926334556
RWG080774,51.4988717832,-0.0906556143
RWG080215,51.487448266,-0.0954658773
RWG080217,51.4874449216,-0.0952310639
RWG081096,51.5006614544,-0.07854494
RWG081840,51.5000043475,-0.0912689358
RWG080646,51.5002099902,-0.0748645221
RWG080265,51.4889331301,-0.0885377125
RWG080266,51.4832114555,-0.065252662
RWG080197,51.4808442908,-0.0937780311
RWG080261,51.4826934815,-0.0654383755
RWG098425,51.4544728262,-0.1165092334
RWG098367,51.4568087341,-0.1282042902
RWG098368,51.4392071509,-0.0920963667
RWG098369,51.4369881071,-0.0945753667
RWG080286,51.4816565199,-0.0978874794
RWG081276,51.5011949173,-0.10449851
RWG081277,51.5040671625,-0.1045879986
RWG081211,51.4979025582,-0.1019985519
RWG081212,51.4978829017,-0.1019797069
RWG080743,51.4958027457,-0.0720509355
RWG080744,51.4974812316,-0.0346129694
RWG080745,51.4992824273,-0.0717446733
RWG081164,51.473541363,-0.0718796402
RWG080671,51.503136483,-0.1047040167
RWG080733,51.4964596338,-0.0725185258
RWG080734,51.5010019728,-0.0364642813
RWG080793,51.5011571991,-0.0928308057
RWG080902,51.5036686587,-0.0877951236
RWG080903,51.5042086306,-0.0870474875
RWG080961,51.4996370328,-0.0949280928
RWG080962,51.5048660496,-0.1021485027
RWG081841,51.5003564179,-0.0547102523
RWG080573,51.503220392,-0.09182812
RWG080647,51.4983527631,-0.0723777504
RWG107867,51.506637401,-0.0990150482
RWG098496,51.4362536385,-0.0906342438
RWG098498,51.4280568162,-0.0954577307
RWG080755,51.4978811784,-0.0904860885
RWG080757,51.4979538143,-0.0905583482
RWG080758,51.4908627401,-0.0811162026
RWG080818,51.4949536738,-0.0345981314
RWG081324,51.4954091828,-0.1002427268
RWG080746,51.4957675896,-0.072628561
RWG080805,51.5003329486,-0.0899645089
RWG081262,51.4994390291,-0.1067869145
RWG081278,51.5042072543,-0.1045831929
RWG081291,51.5043876467,-0.1029497841
RWG080698,51.4996714869,-0.0909917875
RWG081195,51.4752934018,-0.0794428352
RWG081213,51.4978695083,-0.1019620078
RWG081226,51.4765596695,-0.0611849903
RWG080685,51.5018102347,-0.0968406136
RWG080963,51.5049273054,-0.1017610375
RWG081101,51.499655411,-0.0787457795
RWG135985,51.4764173982,-0.0855591109
RWG080712,51.4898576937,-0.0968205141
RWG080713,51.4898140482,-0.0967947432
RWG080263,51.4890112794,-0.089081139
RWG098348,51.431174992,-0.1041723133
RWG080298,51.4869849714,-0.09497927
RWG080300,51.4867969458,-0.0950879948
RWG080301,51.4868349856,-0.0948761268
RWG080714,51.4897633428,-0.0967590085
RWG080772,51.5018833944,-0.0948779037
RWG080948,51.5063113613,-0.087308015
RWG080269,51.4876241966,-0.0889808997
RWG080273,51.4983720077,-0.0612468108
RWG080372,51.4866859012,-0.0736572785
RWG080264,51.4889952745,-0.0886198651
RWG080312,51.497853561,-0.0640895749
RWG080313,51.4893057955,-0.0861550657
RWG080369,51.5018855299,-0.08434903
RWG080370,51.4897985779,-0.0919685824
RWG080539,51.4970490315,-0.0693967765
RWG080447,51.4999363233,-0.0814358762
RWG102698,51.4666285557,-0.0516026467
RWG102699,51.4671303636,-0.051382457
RWG080274,51.4988706175,-0.060335655
RWG080275,51.4990632394,-0.0603080877
RWG098128,51.4371132177,-0.1053157897
RWG098226,51.4399799551,-0.125981908
RWG098093,51.4380174127,-0.1059442189
RWG098124,51.4357021069,-0.1042537254
RWG098126,51.4366938146,-0.1049961365
RWG098536,51.4658551009,-0.1256338782
RWG098199,51.4388193447,-0.1262077866
RWG080287,51.4807722785,-0.099828705
RWG098007,51.4702217412,-0.1391896732
RWG098008,51.4638239245,-0.1369932556
RWG098224,51.4270094719,-0.0889211188
RWG098265,51.4628010483,-0.1383176599
RWG098197,51.4384616366,-0.1268418476
RWG097896,51.4681504164,-0.1444263116
RWG097897,51.4607584822,-0.1431778848
RWG097898,51.4602484511,-0.1426094027
RWG097991,51.4624124279,-0.1255873445
RWG098229,51.4275160136,-0.0872932803
RWG999746,51.4988262418,-0.0487621658
RWG098230,51.4275648352,-0.0871440846
RWG999747,51.4962785247,-0.0430874623
RWG135982,51.5010669114,-0.1051917263
RWG080957,51.4953285729,-0.0622664936
RWG080959,51.5050355732,-0.1031343075
RWG080960,51.5051003616,-0.0957002588
RWG110479,51.4437898508,-0.1526435126
RWG110354,51.4652765601,-0.1642781642
RWG999745,51.498531808,-0.0492989089
RWG999744,51.4992976784,-0.0324835663
RWG097917,51.4630769001,-0.1204060992
RWG097918,51.4640604293,-0.1159804773
RWG098501,51.4471470146,-0.1258772326
RWG098545,51.4599546449,-0.1346566911
RWG080563,51.4836906382,-0.08442812
RWG080564,51.4736594058,-0.0589003957
RWG080841,51.4923903768,-0.0377141726
RWG102792,51.4651335332,-0.0665473291
RWG102793,51.4735731192,-0.0571731462
RWG102796,51.4661384274,-0.0663196021
RWG102797,51.46451995,-0.0656843345
RWG102878,51.4689018298,-0.0759376424
RWG103001,51.4622055601,-0.0676135239
RWG103004,51.4658837203,-0.0811606427
RWG103005,51.4657643184,-0.0799686629
RWG103105,51.4604431853,-0.0577906041
RWG103165,51.4319408614,-0.0857594253
RWG110541,51.4502741624,-0.1740834144
RWG110542,51.4256066314,-0.1647351848
RWG110355,51.4678787901,-0.1784123383
RWG110356,51.4727764141,-0.1624781015
RWG110416,51.4639724303,-0.1804180701
RWG097943,51.4648386004,-0.1144342958
RWG118324,51.4619949958,-0.1167571218
RWG097992,51.4617465005,-0.1386275029
RWG097993,51.4617167364,-0.1385085952
RWG097994,51.4617722333,-0.1389595672
RWG098106,51.4359101836,-0.1015143076
RWG097919,51.4640124928,-0.1158244281
RWG098547,51.4601072136,-0.1349628792
RWG098078,51.4287665244,-0.1314596394
RWG207267,51.4702962267,-0.0572254893
RWG080884,51.4978513916,-0.0484921767
RWG080885,51.4975925771,-0.0488843401
RWG080886,51.497416557,-0.0495681399
RWG103003,51.4654716524,-0.0835097053
RWG103108,51.4438874249,-0.0729789938
RWG103166,51.450836778,-0.0855638269
RWG103167,51.4487423554,-0.0855026652
RWG103168,51.4472936711,-0.0853665072
RWG110310,51.4593260526,-0.1663133033
RWG110311,51.4647968988,-0.1591883248
RWG110237,51.4350093807,-0.1716061118
RWG110295,51.4196520287,-0.1462759947
RWG110418,51.4640951811,-0.1804972034
RWG110477,51.444045109,-0.1524182956
RWG110478,51.4440226341,-0.1524386112
RWG110480,51.4638866532,-0.1656905219
RWG110234,51.4360255258,-0.1679742655
RWG097944,51.461612891,-0.1192199836
RWG098108,51.4358601702,-0.1014728206
RWG098109,51.4362925597,-0.1008324415
RWG097920,51.4632000852,-0.1200428167
RWG098079,51.4282730812,-0.1319479694
RWG098082,51.4379709674,-0.1055988543
RWG098083,51.4379519719,-0.1055938014
RWG098205,51.44786591,-0.1263437614
RWG110224,51.476584418,-0.1643172537
RWG098363,51.4562278079,-0.1279941642
RWG098364,51.4180631127,-0.1358804061
RWG080288,51.4828831494,-0.0961360132
RWG080289,51.4831565511,-0.0934328881
RWG080290,51.4831583899,-0.0934860761
RWG080291,51.4831603674,-0.0935583132
RWG080756,51.4993199722,-0.0967385108
RWG110312,51.4571847786,-0.1655858632
RWG110377,51.4327188432,-0.1639062926
RWG110435,51.4436695043,-0.1502748512
RWG110543,51.4501980957,-0.1743804355
RWG110364,51.427803777,-0.1678612775
RWG110309,51.4593121113,-0.1664442538
RWG110544,51.4354714972,-0.1595878147
RWG097945,51.4616984361,-0.1193606346
RWG098013,51.4647279024,-0.1154826408
RWG098014,51.4650078228,-0.1151981339
RWG098015,51.4650243023,-0.1151587229
RWG098138,51.4336910724,-0.0928999762
RWG098110,51.4354753623,-0.1040153484
RWG098206,51.4479426762,-0.1261340405
RWG110349,51.4639432773,-0.1635202392
RWG110350,51.4742883361,-0.1735506272
RWG080769,51.4989432489,-0.0861000279
RWG080768,51.4947869752,-0.047303464
RWG080771,51.5017718538,-0.0951644021
RWG080831,51.4866904766,-0.0810276416
RWG097973,51.4660125567,-0.1363828908
RWG110436,51.4436819228,-0.1502846183
RWG110437,51.4431706753,-0.149778194
RWG110236,51.4806783113,-0.1688246615
RWG110296,51.4790618265,-0.167255729
RWG110297,51.4576471053,-0.1658861574
RWG098140,51.4483964714,-0.1293492328
RWG097903,51.4627561814,-0.1225552872
RWG098207,51.4479620568,-0.126112958
RWG098208,51.4480266612,-0.1260056062
RWG999759,51.5044036203,-0.088836115
RWG999758,51.505311335,-0.089069576
RWG999757,51.5054217604,-0.0890710538
RWG102835,51.4637455852,-0.1089832513
RWG098518,51.4637547519,-0.1407541231
RWG098382,51.4173541725,-0.1367012852
RWG110376,51.4332236263,-0.1632965506
RWG110362,51.4277306195,-0.1677720835
RWG110363,51.4277648448,-0.1678204508
RWG110423,51.4645600904,-0.1804195033
RWG098016,51.4650530568,-0.1152699037
RWG097904,51.453262526,-0.1469138374
RWG098142,51.4480306021,-0.1293910731
RWG098143,51.4606929406,-0.116186504
RWG098235,51.4491405009,-0.123660906
RWG097905,51.4528187521,-0.1472271356
RWG999756,51.5047613167,-0.0919977721
RWG102837,51.4630339516,-0.1147213684
RWG102838,51.4628918628,-0.1148902215
RWG097995,51.4616416571,-0.1384600842
RWG097998,51.4646469738,-0.1310758245
RWG098112,51.4354284016,-0.1039993469
RWG098114,51.4344662163,-0.1039185774
RWG098115,51.4345807749,-0.1039373232
RWG098116,51.4345225667,-0.1039292634
RWG097997,51.4640663866,-0.1321076961
RWG098381,51.4551317355,-0.1277381618
RWG098384,51.4332109927,-0.1035002098
RWG098385,51.4333289085,-0.1035732168
RWG098237,51.4467582983,-0.1241134715
RWG110290,51.4571858841,-0.1657308676
RWG110225,51.4460832005,-0.1631833044
RWG110365,51.4278328688,-0.1679141112
RWG110235,51.4805133292,-0.1687413923
RWG102715,51.4693736919,-0.0950779796
RWG097906,51.4625451552,-0.1220991056
RWG098238,51.4465992649,-0.1241151732
RWG098239,51.4430509943,-0.1229083246
RWG098240,51.4429126271,-0.1229352803
RWG097925,51.4705553028,-0.1379252196
RWG098215,51.4395988496,-0.1258184935
RWG110282,51.4419772227,-0.149247899
RWG098090,51.4383493913,-0.1059143707
RWG098095,51.4370212291,-0.1049832335
RWG098243,51.4636210059,-0.1328293295
RWG098246,51.4632902676,-0.133517946
RWG097954,51.4504216454,-0.1384251794
RWG097955,51.4609731904,-0.1164589469
RWG999739,51.5073502089,-0.1009574263
RWG999738,51.506417092,-0.1022916039
RWG999737,51.5063352133,-0.1025618961
RWG097926,51.4700015174,-0.1373389335
RWG097927,51.4690250973,-0.1364843501
RWG097928,51.4639594459,-0.1151489934
RWG102984,51.467554597,-0.0668739874
RWG102783,51.4585558524,-0.0750741579
RWG102863,51.4666789233,-0.0898504067
RWG102693,51.4638056126,-0.0805441001
RWG102781,51.4648997696,-0.0690975395
RWG102794,51.4559390706,-0.1053290523
RWG097956,51.4548654542,-0.1393185414
RWG097957,51.4504477338,-0.1390634811
RWG102864,51.4577067724,-0.0735694091
RWG102865,51.4577375734,-0.0734765035
RWG102983,51.4675819192,-0.0669023869
RWG098395,51.4473055242,-0.101772312
RWG110504,51.4264967488,-0.1659914266
RWG098493,51.4185507089,-0.1355888616
RWG110424,51.4643359679,-0.1804185281
RWG098027,51.466427943,-0.14294007
RWG098029,51.4595033209,-0.1239426623
RWG098034,51.4574196859,-0.1254730894
RWG097981,51.4695748516,-0.140935976
RWG098213,51.4394649946,-0.1258959546
RWG097984,51.4656120579,-0.1163886493
RWG098003,51.4624744656,-0.1275686486
RWG199687,51.4597259828,-0.125494451
RWG098393,51.4472713581,-0.1016592054
RWG097983,51.461590347,-0.1217337746
RWG098103,51.4392622552,-0.098180928
RWG199688,51.4597306497,-0.1255487533
RWG199653,51.4280613465,-0.0975133289
RWG098531,51.4621333033,-0.1454368437
RWG098532,51.4621095276,-0.1448250546
RWG110302,51.44281664,-0.1493492693
RWG103157,51.4323147527,-0.0821801643
RWG103158,51.4318776876,-0.0830458116
RWG103159,51.4503916408,-0.0635251803
RWG098244,51.4427400365,-0.124090043
RWG098245,51.4423553634,-0.1242314784
RWG098006,51.470246625,-0.1391003181
RWG999735,51.5036200606,-0.1048783371
RWG999753,51.4818872775,-0.092848854
RWG999752,51.4874654255,-0.0587723178
RWG098397,51.4471425383,-0.1018761152
RWG199651,51.459822031,-0.1280646793
RWG098089,51.438216954,-0.1058604359
RWG098091,51.4384000941,-0.1059350822
RWG098092,51.4384493032,-0.1059527274
RWG122795,51.5808554801,0.183245377
RWG102696,51.4568171681,-0.096494073
RWG102697,51.4665356483,-0.0516204875
RWG999734,51.5024380389,-0.1068621724
RWG097929,51.4639545133,-0.1151024609
RWG097930,51.4638748931,-0.1150834104
RWG097934,51.4669031492,-0.142774783
RWG097935,51.4633138439,-0.1154405061
RWG098127,51.4368516437,-0.1051405302
RWG098195,51.4241216824,-0.0837090556
RWG098196,51.4475192738,-0.1292764151
RWG098399,51.4427736175,-0.1317524515
RWG098102,51.4359422493,-0.1044004929
RWG102763,51.4634292803,-0.0621406439
RWG102786,51.4579791694,-0.0751317573
RWG102787,51.457808189,-0.0751958734
RWG102867,51.4575709474,-0.0731344816
RWG102784,51.4583312991,-0.0749901648
RWG102785,51.4582055028,-0.0750304248
RWG102868,51.4575473402,-0.0729037747
RWG102905,51.4599685399,-0.1136016156
RWG102906,51.4607394433,-0.112537995
RWG102907,51.4599596731,-0.1133196027
RWG102992,51.473830002,-0.0630733803
RWG103097,51.4597993892,-0.045782352
RWG102935,51.4616590336,-0.1129648734
RWG102936,51.4616409127,-0.1131051079
RWG102908,51.4609289814,-0.1117527252
RWG103060,51.4602577969,-0.0490121875
RWG102869,51.4679806383,-0.0754394494
RWG102987,51.4687361248,-0.0677190298
RWG102990,51.4687673366,-0.0677377462
RWG103160,51.4318943784,-0.0832978508
RWG135055,51.4594732971,-0.05690957
RWG102991,51.4690952488,-0.067945404
RWG102808,51.457027747,-0.1066582055
RWG110475,51.4443878035,-0.1521246251
RWG102746,51.4641530127,-0.1126582774
RWG110374,51.4300832838,-0.165714093
RWG102692,51.4646367509,-0.0807132721
RWG103106,51.4438666417,-0.070010188
RWG103107,51.4442167884,-0.0716470604
RWG103152,51.4362641148,-0.0900653988
RWG103153,51.4572593796,-0.0464894937
RWG110287,51.4569902841,-0.1656488007
RWG110288,51.4564437781,-0.1680014995
RWG110303,51.4587690256,-0.1661151149
RWG110537,51.4356005405,-0.159954962
RWG110476,51.4442285474,-0.1522618004
RWG110540,51.4355040622,-0.1601668237
RWG103009,51.4650322818,-0.1030923426
RWG102748,51.4633243724,-0.1128796288
RWG110375,51.4311225899,-0.1647270834
RWG103155,51.4562428891,-0.0463689687
RWG102701,51.4618174881,-0.0589182912
RWG102702,51.4619637885,-0.0840941865
RWG110368,51.4277366741,-0.1681088986
RWG110369,51.4341895624,-0.162206281
RWG110427,51.4642298575,-0.1803261415
RWG110227,51.4463057772,-0.1632229854
RWG110289,51.4571570741,-0.1657057463
RWG110228,51.4719010187,-0.1667923265
RWG110229,51.4807079476,-0.1661745044
RWG110286,51.4409774308,-0.1487486089
RWG171350,51.4720198701,-0.1774484959
RWG103229,51.4659253515,-0.0954720241
RWG103230,51.4627702647,-0.0975995
RWG102750,51.4633394133,-0.1131227453
RWG122600,51.5689556906,0.1932900868
RWG110248,51.4789124549,-0.1696571696
RWG110249,51.4245347343,-0.1423953213
RWG103156,51.4321236023,-0.0814912338
RWG103234,51.4568248366,-0.090319322
RWG102700,51.462484232,-0.0847144171
RWG135057,51.4706487656,-0.0692934358
RWG110512,51.4367004293,-0.1579475194
RWG110578,51.4514683387,-0.1476889038
RWG110579,51.4505728859,-0.1477248087
RWG110602,51.471394017,-0.1709268581
RWG110357,51.472190981,-0.1650103806
RWG103179,51.4532302763,-0.1026425062
RWG122599,51.5687587635,0.1933976867
RWG122601,51.5692198421,0.1931725287
RWG110438,51.4667810536,-0.169692769
RWG110497,51.4430537483,-0.1530215606
RWG102703,51.4521774898,-0.0962980213
RWG102871,51.4551170749,-0.0728395109
RWG102872,51.4683846951,-0.0771752844
RWG110580,51.4503558011,-0.1476683919
RWG110581,51.4503590093,-0.1477463865
RWG171351,51.4719566435,-0.177836878
